Verse
 युधिष्ठिर उवाच। <br>असंशयं संजय सत्यमेत;द्धर्मो वरः कर्मणां यत्त्वमात्थ। <br>ज्ञात्वा तु मां संजय गर्हयेस्त्वं; यदि धर्मं यद्यधर्मं चरामि   ॥05-028-001॥
यत्राधर्मो धर्मरूपाणि बिभ्र;द्धर्मः कृत्स्नो दृश्यतेऽधर्मरूपः। <br>तथा धर्मो धारयन्धर्मरूपं; विद्वांसस्तं संप्रपश्यन्ति बुद्ध्या   ॥05-028-002॥
एवमेतावापदि लिङ्गमेत;द्धर्माधर्मौ वृत्तिनित्यौ भजेताम्। <br>आद्यं लिङ्गं यस्य तस्य प्रमाण;मापद्धर्मं संजय तं निबोध   ॥05-028-003॥
लुप्तायां तु प्रकृतौ येन कर्म; निष्पादयेत्तत्परीप्सेद्विहीनः। <br>प्रकृतिस्थश्चापदि वर्तमान; उभौ गर्ह्यौ भवतः संजयैतौ   ॥05-028-004॥
अविलोपमिच्छतां ब्राह्मणानां; प्रायश्चित्तं विहितं यद्विधात्रा। <br>आपद्यथाकर्मसु वर्तमाना;न्विकर्मस्थान्संजय गर्हयेत   ॥05-028-005॥
मनीषिणां तत्त्वविच्छेदनाय; विधीयते सत्सु वृत्तिः सदैव। <br>अब्राह्मणाः सन्ति तु ये न वैद्याः; सर्वोच्छेदं साधु मन्येत तेभ्यः   ॥05-028-006॥
तदर्था नः पितरो ये च पूर्वे; पितामहा ये च तेभ्यः परेऽन्ये। <br>प्रज्ञैषिणो ये च हि कर्म चक्रु;र्नास्त्यन्ततो नास्ति नास्तीति मन्ये   ॥05-028-007॥
यत्किंचिदेतद्वित्तमस्यां पृथिव्यां; यद्देवानां त्रिदशानां परत्र। <br>प्राजापत्यं त्रिदिवं ब्रह्मलोकं; नाधर्मतः संजय कामये तत्   ॥05-028-008॥
धर्मेश्वरः कुशलो नीतिमांश्चा;प्युपासिता ब्राह्मणानां मनीषी। <br>नानाविधांश्चैव महाबलांश्च; राजन्यभोजाननुशास्ति कृष्णः   ॥05-028-009॥
यदि ह्यहं विसृजन्स्यामगर्ह्यो; युध्यमानो यदि जह्यां स्वधर्मम्। <br>महायशाः केशवस्तद्ब्रवीतु; वासुदेवस्तूभयोरर्थकामः   ॥05-028-010॥
शैनेया हि चैत्रकाश्चान्धकाश्च; वार्ष्णेयभोजाः कौकुराः सृञ्जयाश्च। <br>उपासीना वासुदेवस्य बुद्धिं; निगृह्य शत्रून्सुहृदो नन्दयन्ति   ॥05-028-011॥
वृष्ण्यन्धका ह्युग्रसेनादयो वै; कृष्णप्रणीताः सर्व एवेन्द्रकल्पाः। <br>मनस्विनः सत्यपराक्रमाश्च; महाबला यादवा भोगवन्तः   ॥05-028-012॥
काश्यो बभ्रुः श्रियमुत्तमां गतो; लब्ध्वा कृष्णं भ्रातरमीशितारम्। <br>यस्मै कामान्वर्षति वासुदेवो; ग्रीष्मात्यये मेघ इव प्रजाभ्यः   ॥05-028-013॥
ईदृशोऽयं केशवस्तात भूयो; विद्मो ह्येनं कर्मणां निश्चयज्ञम्। <br>प्रियश्च नः साधुतमश्च कृष्णो; नातिक्रमे वचनं केशवस्य   ॥05-028-014॥
