Verse
 युधिष्ठिर उवाच। <br>कां नु वाचं संजय मे शृणोषि; युद्धैषिणीं येन युद्धाद्बिभेषि। <br>अयुद्धं वै तात युद्धाद्गरीयः; कस्तल्लब्ध्वा जातु युध्येत सूत   ॥05-026-001॥
अकुर्वतश्चेत्पुरुषस्य संजय; सिध्येत्संकल्पो मनसा यं यमिच्छेत्। <br>न कर्म कुर्याद्विदितं ममैत;दन्यत्र युद्धाद्बहु यल्लघीयः   ॥05-026-002॥
कुतो युद्धं जातु नरः प्रजान;न्को दैवशप्तोऽभिवृणीत युद्धम्। <br>सुखैषिणः कर्म कुर्वन्ति पार्था; धर्मादहीनं यच्च लोकस्य पथ्यम्   ॥05-026-003॥
कर्मोदयं सुखमाशंसमानः; कृच्छ्रोपायं तत्त्वतः कर्म दुःखम्। <br>सुखप्रेप्सुर्विजिघांसुश्च दुःखं; य इन्द्रियाणां प्रीतिवशानुगामी। <br>कामाभिध्या स्वशरीरं दुनोति; यया प्रयुक्तोऽनुकरोति दुःखम्   ॥05-026-004॥
यथेध्यमानस्य समिद्धतेजसो; भूयो बलं वर्धते पावकस्य। <br>कामार्थलाभेन तथैव भूयो; न तृप्यते सर्पिषेवाग्निरिद्धः। <br>संपश्येमं भोगचयं महान्तं; सहास्माभिर्धृतराष्ट्रस्य राज्ञः   ॥05-026-005॥
नाश्रेयसामीश्वरो विग्रहाणां; नाश्रेयसां गीतशब्दं शृणोति। <br>नाश्रेयसः सेवते माल्यगन्धा;न्न चाप्यश्रेयांस्यनुलेपनानि   ॥05-026-006॥
नाश्रेयसः प्रावरानध्यवस्ते; कथं त्वस्मान्संप्रणुदेत्कुरुभ्यः। <br>अत्रैव च स्यादवधूय एष; कामः शरीरे हृदयं दुनोति   ॥05-026-007॥
स्वयं राजा विषमस्थः परेषु; सामस्थ्यमन्विच्छति तन्न साधु। <br>यथात्मनः पश्यति वृत्तमेव; तथा परेषामपि सोऽभ्युपैति   ॥05-026-008॥
आसन्नमग्निं तु निदाघकाले; गम्भीरकक्षे गहने विसृज्य। <br>यथा वृद्धं वायुवशेन शोचे;त्क्षेमं मुमुक्षुः शिशिरव्यपाये   ॥05-026-009॥
प्राप्तैश्वर्यो धृतराष्ट्रोऽद्य राजा; लालप्यते संजय कस्य हेतोः। <br>प्रगृह्य दुर्बुद्धिमनार्जवे रतं; पुत्रं मन्दं मूढममन्त्रिणं तु   ॥05-026-010॥
अनाप्तः सन्नाप्ततमस्य वाचं; सुयोधनो विदुरस्यावमन्य। <br>सुतस्य राजा धृतराष्ट्रः प्रियैषी; संबुध्यमानो विशतेऽधर्ममेव   ॥05-026-011॥
मेधाविनं ह्यर्थकामं कुरूणां; बहुश्रुतं वाग्मिनं शीलवन्तम्। <br>सूत राजा धृतराष्ट्रः कुरुभ्यो; न सोऽस्मरद्विदुरं पुत्रकाम्यात्   ॥05-026-012॥
मानघ्नस्य आत्मकामस्य चेर्ष्योः; संरम्भिणश्चार्थधर्मातिगस्य। <br>दुर्भाषिणो मन्युवशानुगस्य; कामात्मनो दुर्हृदो भावनस्य   ॥05-026-013॥
अनेयस्याश्रेयसो दीर्घमन्यो;र्मित्रद्रुहः संजय पापबुद्धेः। <br>सुतस्य राजा धृतराष्ट्रः प्रियैषी; प्रपश्यमानः प्रजहाद्धर्मकामौ   ॥05-026-014॥
