Verse
 युधिष्ठिर उवाच। <br>एको लोकः सुकृतिनां सर्वे त्वाहो पितामह। <br>उत तत्रापि नानात्वं तन्मे ब्रूहि पितामह   ॥13-105-001॥
 भीष्म उवाच। <br>कर्मभिः पार्थ नानात्वं लोकानां यान्ति मानवाः। <br>पुण्यान्पुण्यकृतो यान्ति पापान्पापकृतो जनाः   ॥13-105-002॥
अत्राप्युदाहरन्तीममितिहासं पुरातनम्। <br>गौतमस्य मुनेस्तात संवादं वासवस्य च   ॥13-105-003॥
ब्राह्मणो गौतमः कश्चिन्मृदुर्दान्तो जितेन्द्रियः। <br>महावने हस्तिशिशुं परिद्यूनममातृकम्   ॥13-105-004॥
तं दृष्ट्वा जीवयामास सानुक्रोशो धृतव्रतः। <br>स तु दीर्घेण कालेन बभूवातिबलो महान्   ॥13-105-005॥
तं प्रभिन्नं महानागं प्रस्रुतं सर्वतो मदम्। <br>धृतराष्ट्रस्य रूपेण शक्रो जग्राह हस्तिनम्   ॥13-105-006॥
ह्रियमाणं तु तं दृष्ट्वा गौतमः संशितव्रतः। <br>अभ्यभाषत राजानं धृतराष्ट्रं महातपाः   ॥13-105-007॥
मा मे हार्षीर्हस्तिनं पुत्रमेनं; दुःखात्पुष्टं धृतराष्ट्राकृतज्ञ। <br>मित्रं सतां सप्तपदं वदन्ति; मित्रद्रोहो नैव राजन्स्पृशेत्त्वाम्   ॥13-105-008॥
इध्मोदकप्रदातारं शून्यपालकमाश्रमे। <br>विनीतमाचार्यकुले सुयुक्तं गुरुकर्मणि   ॥13-105-009॥
शिष्टं दान्तं कृतज्ञं च प्रियं च सततं मम। <br>न मे विक्रोशतो राजन्हर्तुमर्हसि कुञ्जरम्   ॥13-105-010॥
 धृतराष्ट्र उवाच। <br>गवां सहस्रं भवते ददामि; दासीशतं निष्कशतानि पञ्च। <br>अन्यच्च वित्तं विविधं महर्षे; किं ब्राह्मणस्येह गजेन कृत्यम्   ॥13-105-011॥
 गौतम उवाच। <br>त्वामेव गावोऽभि भवन्तु राज;न्दास्यः सनिष्का विविधं च रत्नम्। <br>अन्यच्च वित्तं विविधं नरेन्द्र; किं ब्राह्मणस्येह धनेन कृत्यम्   ॥13-105-012॥
 धृतराष्ट्र उवाच। <br>ब्राह्मणानां हस्तिभिर्नास्ति कृत्यं; राजन्यानां नागकुलानि विप्र। <br>स्वं वाहनं नयतो नास्त्यधर्मो; नागश्रेष्ठाद्गौतमास्मान्निवर्त   ॥13-105-013॥
 गौतम उवाच। <br>यत्र प्रेतो नन्दति पुण्यकर्मा; यत्र प्रेतः शोचति पापकर्मा। <br>वैवस्वतस्य सदने महात्मन;स्तत्र त्वाहं हस्तिनं यातयिष्ये   ॥13-105-014॥
 धृतराष्ट्र उवाच। <br>ये निष्क्रिया नास्तिकाः श्रद्दधानाः; पापात्मान इन्द्रियार्थे निविष्टाः। <br>यमस्य ते यातनां प्राप्नुवन्ति; परं गन्ता धृतराष्ट्रो न तत्र   ॥13-105-015॥
 गौतम उवाच। <br>वैवस्वती संयमनी जनानां; यत्रानृतं नोच्यते यत्र सत्यम्। <br>यत्राबला बलिनं यातयन्ति; तत्र त्वाहं हस्तिनं यातयिष्ये   ॥13-105-016॥
 धृतराष्ट्र उवाच। <br>ज्येष्ठां स्वसारं पितरं मातरं च; गुरुं यथा मानयन्तश्चरन्ति। <br>तथाविधानामेष लोको महर्षे; परं गन्ता धृतराष्ट्रो न तत्र   ॥13-105-017॥
 गौतम उवाच। <br>मन्दाकिनी वैश्रवणस्य राज्ञो; महाभोगा भोगिजनप्रवेश्या। <br>गन्धर्वयक्षैरप्सरोभिश्च जुष्टा; तत्र त्वाहं हस्तिनं यातयिष्ये   ॥13-105-018॥
